Image_Name,Loc_Error(m),Ori_Error(deg),ESA_Score,GT_Distance(Z),GT_X,GT_Y,GT_Z,Loc_Error_X,Loc_Error_Y,Loc_Error_Z,Ori_Encoded_Error,Loc_Epistemic_Unc_X,Loc_Epistemic_Unc_Y,Loc_Epistemic_Unc_Z,Ori_Entropy,Ori_Expected_Entropy,Ori_Mutual_Info,Ori_Var_Mean
img010158.jpg,0.99676609,7.139373051,0.153286755,34.73534393,-0.934882998,-0.611621976,34.73534393,0.632499814,0.229686618,0.735343933,7.221613651,0.027587891,0.076171875,4.09375,5.848381775,5.678232891,0.170148884,4.17E-07
img013233.jpg,0.239449501,10.8650611,0.227269646,6.359701157,0.162845999,0.019177999,6.359701157,0.065311819,0.039899435,0.226888657,0.118694054,0.000355721,0.001477242,0.117004395,5.460778038,5.322609515,0.138168523,5.96E-07
img009976.jpg,0.443181843,9.138779449,0.229457431,6.332859993,0.111847997,-0.130140007,6.332859993,0.020905614,0.020032585,0.442234993,5.602559143,0.000584602,0.002183914,0.088989258,5.146050008,4.978872119,0.167177888,9.54E-07
img000607.jpg,0.122134194,7.163029411,0.140450428,7.908486843,0.132480994,0.274444014,7.908486843,0.007725134,0.079863936,0.092080593,1.014897168,0.001235008,0.004455566,0.088684082,4.937102901,4.835639478,0.101463423,5.96E-07
img012934.jpg,0.627111435,5.589686798,0.225204423,4.908071041,0.169119,0.137061998,4.908071041,0.021413922,0.069190904,0.622914791,6.205353219,0.000851631,0.001179695,0.03503418,5.63423548,5.437227825,0.197007655,8.34E-07
img002838.jpg,0.319031745,1.952772215,0.068893757,9.160797119,-0.190292999,0.181096002,9.160797119,0.020888641,0.040461615,0.315765381,0.712165415,0.000966072,0.005157471,0.088745117,4.917181646,4.739802355,0.177379292,1.13E-06
img001103.jpg,0.807755411,17.59991192,0.432939366,6.401772022,-0.408048004,-0.322014004,6.401772022,0.16427359,0.26396957,0.745522022,5.42130001,0.008674622,0.006507874,0.035064697,6.262602961,6.10046446,0.1621385,4.17E-07
img005669.jpg,0.064865895,6.148686982,0.122088309,4.390192986,0.055723999,-0.036632001,4.390192986,0.007813599,0.044604719,0.046442986,2.555576109,0.00095129,0.001256943,0.082214355,4.724004015,4.483164198,0.240839818,2.32E-06
img003181.jpg,0.369159043,6.320756096,0.150339283,9.223339081,-0.017245,-0.114797004,9.223339081,0.099454217,0.102121942,0.340526581,3.149408124,0.002222061,0.001869202,0.150146484,5.332665782,5.152777976,0.179887806,8.94E-07
img012726.jpg,0.520731032,8.883680421,0.184652485,17.57478523,-0.087797999,-0.737582028,17.57478523,0.282807469,0.189664066,0.393964767,5.346403997,0.013565063,0.011520386,0.442871094,5.075255414,4.815836782,0.259418632,1.61E-06
img002451.jpg,0.264222682,7.951241779,0.160779469,11.99810219,-0.371699005,-0.310517013,11.99810219,0.054072052,0.037383378,0.255914688,2.087604845,0.004650116,0.001673698,0.249267578,5.391129034,5.222838132,0.168290903,7.75E-07
img013628.jpg,0.138106704,1.57217956,0.042872418,8.943696022,0.151775002,0.266763985,8.943696022,0.005168557,0.070230782,0.118803978,0.500458419,0.000822544,0.001141548,0.05166626,4.819108568,4.6452421,0.173866468,1.37E-06
img000015.jpg,0.55543232,9.471475402,0.216402844,10.8628149,0.01349,0.413895994,10.8628149,0.010344229,0.146650881,0.535622597,7.798558023,0.002731323,0.004043579,0.10925293,5.643425876,5.3946776,0.248748276,8.94E-07
img010134.jpg,0.614859998,8.514251711,0.202752784,11.34353065,0.104052,-0.488786012,11.34353065,0.078565188,0.016585082,0.609594345,4.5075398,0.003356934,0.006225586,0.219116211,6.000991964,5.681399052,0.319592912,7.15E-07
img009101.jpg,0.380602121,2.852300231,0.114005424,5.923024178,-0.123852998,0.150187999,5.923024178,0.011609346,0.016765147,0.380055428,0.437006469,0.000431776,0.000364065,0.06842041,5.042992732,4.886908095,0.156084637,7.75E-07
img002759.jpg,0.377139062,6.290827914,0.198631503,4.242927074,-0.033279002,0.139427006,4.242927074,0.038158,0.026588619,0.374260426,1.208510727,0.000372171,0.000584602,0.037780762,4.559317322,4.312820568,0.246496754,2.62E-06
img005992.jpg,0.590398788,8.570011668,0.219946243,8.384283066,0.058262002,-0.297540009,8.384283066,0.127720013,0.028985322,0.575689316,7.723470338,0.003564835,0.001485825,0.065429688,5.706321491,5.555035048,0.151286443,3.58E-07
img010597.jpg,0.32684055,6.334740054,0.16313608,6.212319851,-0.200535998,0.122896999,6.212319851,0.004491076,0.006619602,0.326742649,5.680008366,0.000526905,0.000428438,0.038299561,5.928837735,5.686161671,0.242676065,8.94E-07
img000532.jpg,0.134423494,11.56646518,0.221627107,6.80254221,-0.169826001,0.043873999,6.80254221,0.11654231,0.053113196,0.04082346,1.600794424,0.001211166,0.000961304,0.051177979,4.950734099,4.762557945,0.188176154,1.25E-06
img000951.jpg,1.592274308,6.04102271,0.207620196,15.54992104,-0.476103991,-0.884859979,15.54992104,0.316313952,0.181734979,1.549921036,3.253086553,0.007728577,0.006156921,0.180419922,5.627902672,5.462038801,0.165863871,7.15E-07
img011629.jpg,0.137980491,7.9228188,0.155806571,7.869259834,0.218507007,-0.020478001,7.869259834,0.050172046,0.047942407,0.119259834,3.197997449,0.001377106,0.00254631,0.236694336,5.084644873,4.961857683,0.12278719,5.36E-07
img008537.jpg,0.317509174,2.397219454,0.075526457,9.418124199,0.272826999,-0.244583994,9.418124199,0.001586765,0.024458975,0.316561699,0.76922679,0.00220871,0.002132416,0.064331055,5.128336375,4.94121665,0.187119725,1.07E-06
img010040.jpg,0.32105881,15.87368577,0.356930077,4.016396999,-0.097910002,0.112446003,4.016396999,0.008127287,0.030109577,0.319540501,6.265882783,0.001319885,0.001802444,0.038360596,5.736877072,5.543135045,0.193742027,4.77E-07
img005512.jpg,0.134846106,4.904639742,0.099616857,9.617087364,0.116561003,0.275213987,9.617087364,0.015885286,0.01628992,0.132912636,2.125136307,0.004566193,0.003534317,0.133789063,4.973210405,4.741740583,0.231469822,1.79E-06
img007776.jpg,0.103184395,8.28198259,0.161912652,5.940028191,-0.122115001,-0.102233998,5.940028191,0.051070079,0.06903065,0.057215691,1.607138176,0.000432491,0.000992775,0.015869141,5.456509665,5.268442614,0.188067052,7.75E-07
img011886.jpg,0.450809777,9.608154318,0.236358024,6.560823917,-0.052827001,0.240321994,6.560823917,0.004944921,0.099208713,0.439730167,6.993744026,0.000910282,0.000575542,0.033996582,5.768066416,5.537134448,0.230931968,6.56E-07
img004812.jpg,0.512508631,10.4242885,0.257703014,6.761624813,0.149388999,-0.126829997,6.761624813,0.019312173,0.023070231,0.511624813,7.809398387,0.000737667,0.000944614,0.043548584,5.635233814,5.382469712,0.252764102,8.34E-07
img003367.jpg,1.471704364,14.43378286,0.37144348,12.26381874,-0.508265018,-0.972266018,12.26381874,0.189000607,0.033593357,1.459131241,6.219974093,0.014381409,0.014144897,0.138916016,5.916220383,5.744816641,0.171403742,4.77E-07
img008964.jpg,0.088991202,4.997307052,0.094633832,11.99848557,-0.265303999,0.163476005,11.99848557,0.01554814,0.023461357,0.084423065,7.192599007,0.001791,0.004520416,0.321777344,5.216401416,5.080165787,0.136235628,5.36E-07
img009852.jpg,0.222114757,19.52196472,0.368869197,7.885513783,0.193361998,0.233612999,7.885513783,0.007931948,0.076874718,0.208236217,7.068595642,0.000721931,0.001536369,0.041564941,5.730128721,5.534603652,0.195525069,5.36E-07
img010846.jpg,1.360966086,9.393138255,0.242869459,17.22869873,-0.694308996,0.116068996,17.22869873,0.198947668,0.035197414,1.34588623,7.14090899,0.003978729,0.00705719,0.315185547,5.533320934,5.392525703,0.14079523,4.77E-07
img002193.jpg,0.256835014,7.624155972,0.184935354,4.944975853,0.209147006,-0.148868993,4.944975853,0.125589877,0.049869969,0.218413353,7.608318471,0.000237107,0.001171112,0.029815674,5.800004659,5.572900537,0.227104122,6.56E-07
img004779.jpg,0.877488256,4.810025827,0.117999457,25.76459312,-0.599834979,-0.025452999,25.76459312,0.163348615,0.172181517,0.844781876,0.338040923,0.029983521,0.016601563,1.345703125,4.953471839,4.812748966,0.140722873,8.34E-07
img009675.jpg,0.361888885,4.758148832,0.113088934,12.04015064,-0.191760004,0.302170992,12.04015064,0.062487543,0.051926851,0.352650642,1.613942005,0.002641678,0.003692627,0.169311523,5.1186514,4.939389142,0.179262259,1.01E-06
img003236.jpg,0.072126612,4.301717599,0.07974751,15.45000935,-0.035243999,0.000829,15.45000935,0.070949569,0.006998759,0.010928154,2.621795861,0.009689331,0.009315491,0.313964844,5.071860963,4.921765365,0.150095598,8.34E-07
img005001.jpg,0.210421801,4.009534059,0.113656137,4.817060947,0.035774,-0.071702003,4.817060947,0.029559858,0.016434669,0.207685947,2.140184281,0.000460386,0.000429153,0.062194824,4.752572186,4.597907796,0.15466439,1.07E-06
img011781.jpg,0.176890671,10.00036256,0.19380063,9.178013802,0.193862006,-0.258435011,9.178013802,0.151015326,0.002575636,0.092076302,6.197776832,0.002885818,0.002634048,0.067687988,5.571993822,5.322082775,0.249911047,8.94E-07
img013848.jpg,0.166257784,6.75797358,0.168234687,3.305064917,0.081023999,0.036293,3.305064917,0.134277165,0.000831574,0.098033667,4.885927585,0.000225067,0.00056076,0.00693512,5.601726546,5.310718801,0.291007745,1.19E-06
img005852.jpg,0.144188121,5.766609615,0.116007503,9.382839203,0.108575001,-0.239642993,9.382839203,0.018853322,0.025531664,0.140651703,6.023368379,0.000609398,0.001112938,0.127441406,5.155822753,4.927228142,0.22859461,1.49E-06
img014246.jpg,0.189075977,14.62279127,0.275276121,9.405152321,-0.581237018,0.208259001,9.405152321,0.172301471,0.011345491,0.077027321,6.610823984,0.003610611,0.00246048,0.088378906,5.894478959,5.708391218,0.186087742,5.96E-07
img000614.jpg,0.472256482,1.158243629,0.052731082,14.50197029,-0.118359998,0.788177013,14.50197029,0.139264539,0.208098888,0.400407791,2.813895785,0.00484848,0.003622055,0.105773926,4.833247785,4.652887781,0.180360003,1.19E-06
img004895.jpg,0.028159557,9.100289626,0.161758461,9.612550735,-0.020353001,0.252135992,9.612550735,0.010530788,0.018127203,0.018800735,3.979943119,0.000869751,0.001547813,0.08215332,4.871309063,4.712892961,0.158416102,8.94E-07
img013375.jpg,0.375703245,10.88221768,0.306520648,3.22062397,0.105175003,-0.023692001,3.22062397,0.050243363,0.072733745,0.36515522,2.98950998,0.001219749,0.00065279,0.016937256,5.253590693,5.11193415,0.141656543,5.96E-07
img008127.jpg,0.319158286,9.326081165,0.1777621,21.28166389,-0.422904015,-0.398820013,21.28166389,0.004342079,0.286271185,0.141038895,0.968327765,0.018310547,0.014915466,0.41015625,4.841002714,4.691135397,0.149867317,1.01E-06
img002367.jpg,0.155271813,17.66412936,0.350187853,3.704694033,0.068494998,0.097104996,3.704694033,0.012193479,0.016477555,0.153912783,5.010919193,0.000674725,0.000982285,0.023269653,6.146994127,5.936257356,0.210736771,7.15E-07
img009865.jpg,0.805179238,1.388159429,0.118849976,8.504039764,-0.000541,-0.302733988,8.504039764,0.007083206,0.022948831,0.804821014,2.828877378,0.001506805,0.00054884,0.046661377,4.742625885,4.614756928,0.127868957,8.34E-07
img010481.jpg,0.196192369,5.414941531,0.116856726,8.771578789,-0.344826013,0.098063998,8.771578789,0.019142419,0.02646976,0.193453789,1.882984116,0.001545906,0.001246452,0.09387207,5.130819509,4.927873016,0.202946493,1.25E-06
img003121.jpg,0.687687874,6.288337883,0.224270895,6.002978802,-0.154157996,-0.028821001,6.002978802,0.031022668,0.118395798,0.676708698,3.69813549,0.000836372,0.001047134,0.069946289,5.197551027,5.019886134,0.177664893,1.01E-06
img007299.jpg,0.2416244,7.425873019,0.163383372,7.134729862,-0.453851014,0.247304007,7.134729862,0.056891173,0.148793265,0.181676388,4.678001258,0.003124237,0.002380371,0.079101563,6.182494436,6.003609229,0.178885207,2.98E-07
img013147.jpg,0.109096423,3.028789758,0.07199969,5.699666977,-0.040684,0.101245001,5.699666977,0.069324747,0.02098377,0.081583023,1.747145955,0.00041461,0.000375271,0.111450195,4.68466983,4.308699022,0.375970809,5.07E-06
img011750.jpg,0.096147284,3.224567312,0.065837855,10.05115795,0.037487999,-0.389818013,10.05115795,0.083971962,0.045240581,0.012095451,2.10478149,0.002027512,0.000664234,0.114746094,5.170281896,5.018402162,0.151879734,7.75E-07
img011182.jpg,0.170264423,5.215489335,0.113856105,7.449467182,0.28461799,-0.227337003,7.449467182,0.12968865,0.016193271,0.109126568,2.244089388,0.006217957,0.001541138,0.143798828,5.241740419,5.149467244,0.092273176,4.17E-07
img001100.jpg,0.191927657,6.532412986,0.142262695,6.790819168,0.189648002,0.063107997,6.790819168,0.010448784,0.030149013,0.189256668,1.040035573,0.000854492,0.001466751,0.058166504,4.712842318,4.585780869,0.127061449,7.75E-07
img005296.jpg,0.478259653,16.6128608,0.327283274,12.76717377,0.930247009,-0.486072987,12.76717377,0.202707946,0.372974843,0.220298767,7.542559971,0.015213013,0.004676819,0.391113281,6.282426984,6.148854855,0.133572129,2.38E-07
img002322.jpg,0.080765299,6.934705152,0.136893919,5.084255219,-0.254038006,-0.129131004,5.084255219,0.031503826,0.047870949,0.056911469,7.437044648,0.000614643,0.000195146,0.015838623,5.147258385,4.958718375,0.188540011,8.94E-07
img001545.jpg,0.339196652,4.70570109,0.164036989,4.13532114,0.065509997,-0.211428002,4.13532114,0.015056409,0.103025123,0.32282114,1.443442767,0.000605583,0.001449585,0.033447266,5.79051262,5.670195,0.12031762,2.98E-07
img001725.jpg,0.236131489,6.072825778,0.12257963,14.2253952,0.174070001,0.474474013,14.2253952,0.041628242,0.046522081,0.227729797,3.005960704,0.005325317,0.003734589,0.375732422,5.265864351,5.069425894,0.196438457,8.94E-07
img013922.jpg,0.457123578,12.03566758,0.283389181,6.222410202,0.176779002,0.336852998,6.222410202,0.099447459,0.031433076,0.445066452,6.254875079,0.003093719,0.002075195,0.031204224,6.082504532,5.908753328,0.173751205,2.98E-07
img004114.jpg,0.325661749,5.650154036,0.126096619,11.84688759,-0.104203999,0.233404994,11.84688759,0.000688374,0.073859096,0.317174911,5.355329774,0.00592804,0.002071381,0.149047852,5.098980355,4.903294795,0.195685561,1.07E-06
img007742.jpg,0.137194678,9.765334046,0.208002184,3.651174068,0.049690001,-0.070813,3.651174068,0.085670225,0.010546863,0.106638432,0.872221667,0.001304626,0.002010345,0.016235352,5.38694056,5.247368548,0.139572012,6.56E-07
img002941.jpg,0.120392717,6.690307323,0.134223742,6.88386488,-0.417771012,-0.079109997,6.88386488,0.029099137,0.0759193,0.08879137,1.831996754,0.000915527,0.000535488,0.05947876,5.415075504,5.197550689,0.217524815,7.75E-07
img000267.jpg,0.086946189,5.039741737,0.097854272,8.772293091,-0.230717003,0.464367002,8.772293091,0.011844933,0.015148252,0.084793091,2.462929076,0.003168106,0.00121212,0.054016113,4.927271774,4.739280326,0.187991448,1.37E-06
img005257.jpg,0.683028162,6.828411613,0.151801709,20.9255085,0.61818701,-0.295807987,20.9255085,0.17287451,0.034577519,0.659883499,4.615494355,0.014526367,0.008644104,0.3984375,5.069092309,4.934308985,0.134783325,8.34E-07
img007221.jpg,0.421067655,6.12047702,0.142394178,11.8305254,0.279074013,-0.281002998,11.8305254,0.016866982,0.032473564,0.419474602,4.793721311,0.003143311,0.001196861,0.190429688,5.281720042,5.079547046,0.202172996,1.01E-06
img010871.jpg,0.478010654,10.05904328,0.229608033,8.844155312,-0.095297001,-0.036171999,8.844155312,0.036050655,0.084189326,0.469155312,3.666460061,0.001180649,0.000835419,0.053619385,5.387398655,5.232584222,0.154814433,7.15E-07
img011501.jpg,0.806763887,3.89002069,0.259038031,4.220392227,0.049481001,0.013772,4.220392227,0.049945269,0.059090603,0.803045273,2.076326281,0.001497269,0.000784874,0.055511475,4.418588857,4.228784071,0.189804787,2.03E-06
img000894.jpg,0.207897007,6.858280457,0.188701577,3.012712955,0.032621,0.011823,3.012712955,0.029268648,0.159685791,0.12986517,0.926187952,0.000543118,0.002046585,0.080566406,5.706689489,5.606161134,0.100528355,2.98E-07
img013068.jpg,1.069536567,11.54685912,0.273918435,14.76007366,-0.390890986,0.539708972,14.76007366,0.088644892,0.10928905,1.060238838,7.780156639,0.003139496,0.012710571,0.120483398,5.616135538,5.449170723,0.166964815,4.77E-07
img007898.jpg,1.844840765,5.805178839,0.190442093,20.66781044,-1.152678013,-0.064919002,20.66781044,0.135099888,0.027260311,1.83968544,4.927096123,0.027313232,0.010986328,0.522949219,5.722175269,5.575284921,0.146890347,4.17E-07
img000757.jpg,0.192893997,4.732576604,0.115345616,5.888012886,0.157311007,0.068255998,5.888012886,0.00606589,0.006152727,0.192700386,1.22842393,0.000861168,0.00088501,0.014808655,5.126211567,5.018413053,0.107798515,5.36E-07
img002532.jpg,0.081617393,8.521885301,0.156847545,10.05555916,0.064144,-0.311462998,10.05555916,0.020694867,0.056091905,0.055559158,7.860285857,0.00204277,0.00110054,0.082702637,5.356067575,5.148160073,0.207907502,1.01E-06
img002455.jpg,0.151244804,6.446615565,0.127527832,10.06989956,0.169185996,-0.238544002,10.06989956,0.087581992,0.056133732,0.109787941,5.83437491,0.001322746,0.002025604,0.086669922,5.171705702,4.98359471,0.188110992,1.13E-06
img014516.jpg,0.312460124,3.35099326,0.112543408,5.779376984,0.031838998,-0.088306002,5.779376984,0.027192697,0.020068698,0.310626984,0.44411272,0.00041914,0.000583649,0.037322998,5.010072882,4.872118405,0.137954477,7.15E-07
img013354.jpg,1.757497549,8.541534901,0.245585002,18.18713379,0.933341026,-0.010421,18.18713379,0.165762901,0.010096751,1.749633789,0.512817326,0.005771637,0.010696411,0.318359375,5.775273342,5.591572866,0.183700476,5.96E-07
img005695.jpg,0.152307689,15.88940716,0.295422722,8.412386894,-0.001466,-0.196116999,8.412386894,0.071409978,0.003345892,0.134488106,3.448618221,0.001501083,0.001484871,0.157714844,5.106607956,4.899904835,0.206703121,1.25E-06
img002315.jpg,2.183170319,10.90186472,0.295960575,20.59705925,0.755455017,1.377876997,20.59705925,0.341148376,0.346626997,2.12830925,1.498253648,0.004138947,0.01651001,0.441894531,6.017450854,5.869108609,0.148342245,3.58E-07
img000440.jpg,0.334124833,11.20679168,0.278260455,4.028547764,-0.273510993,-0.181786001,4.028547764,0.098706305,0.050438344,0.315202236,0.689834859,0.000493526,0.001468658,0.00749588,6.727250685,6.619201725,0.10804896,1.19E-07
img002134.jpg,0.401184529,12.40818439,0.25646152,10.05400753,0.160729006,0.001067,10.05400753,0.050086424,0.015143232,0.39775753,5.444934599,0.001511574,0.001550674,0.095825195,5.57068985,5.398823853,0.171865997,4.77E-07
img001184.jpg,0.592365205,7.744232406,0.17532282,14.74953938,-0.056777999,-0.095527001,14.74953938,0.009689286,0.083306007,0.586398125,0.301315716,0.003360748,0.006153107,0.211669922,5.129574293,4.927807812,0.20176648,1.07E-06
img009169.jpg,0.352189511,2.354389259,0.097732585,6.215930939,0.006215,-0.158461004,6.215930939,0.038685702,0.049302667,0.346569061,5.677112792,0.001647949,0.001011848,0.099243164,5.091999386,4.839616947,0.25238244,2.56E-06
img014412.jpg,0.075800873,6.508032199,0.120877629,10.39388561,-0.038231999,0.227421001,10.39388561,0.052430302,0.033085063,0.043614388,6.410802748,0.001364708,0.001458168,0.139648438,5.344897265,5.189990759,0.154906507,5.36E-07
img007726.jpg,0.171492606,5.23272489,0.131252874,4.289255142,-0.138266996,-0.183688998,4.289255142,0.058982328,0.160831332,0.008005142,4.089567228,0.001375198,0.001416206,0.04498291,5.071674131,4.981005042,0.090669089,4.77E-07
img001796.jpg,0.401839018,15.12250498,0.313218869,8.145500183,-0.33713299,0.156417996,8.145500183,0.053685725,0.060836941,0.393562317,6.708893121,0.001815796,0.001132011,0.297363281,5.481834799,5.323453398,0.158381401,5.36E-07
img005506.jpg,0.118670471,3.464245267,0.072085344,10.2043848,0.010746,-0.341201991,10.2043848,0.039600372,0.107040197,0.032509804,0.172458461,0.002017975,0.004203796,0.127197266,4.640545805,4.51024745,0.130298355,9.54E-07
img010898.jpg,0.850415885,5.806258009,0.165172808,13.29515743,-0.414914012,-0.740055978,13.29515743,0.575320363,0.151545584,0.607657433,2.506090748,0.025100708,0.009681702,0.301269531,5.187529302,5.048168988,0.139360313,6.56E-07
img001298.jpg,0.145349056,14.37723743,0.258302078,19.7140007,0.256698996,0.181562006,19.7140007,0.026504129,0.122637212,0.073375702,5.735021271,0.002094269,0.016784668,0.4765625,5.871596442,5.631423511,0.240172931,6.56E-07
img002196.jpg,1.244830489,5.205421636,0.194271415,12.03186321,0.109635003,0.322724015,12.03186321,0.083542474,0.033417374,1.241574287,2.997093838,0.005962372,0.002767563,0.247680664,5.133223164,4.886477666,0.246745498,1.25E-06
img000382.jpg,0.537023723,13.8118412,0.277919605,14.56324577,0.279220998,-0.355886996,14.56324577,0.108718455,0.058035433,0.522691727,4.344815239,0.006397247,0.005077362,0.408691406,5.421325021,5.182531576,0.238793445,1.25E-06
img011773.jpg,0.314073831,1.989699846,0.060684398,12.08920288,-0.058998,-0.495613992,12.08920288,0.066455737,0.115225852,0.284515381,3.083854743,0.003702164,0.007007599,0.165283203,5.009197863,4.867742506,0.141455357,8.34E-07
img002417.jpg,0.383951962,10.71790211,0.215868071,13.32800865,-0.011598,-0.175612003,13.32800865,0.15393199,0.01447919,0.351446152,6.295307238,0.003286362,0.008743286,0.263183594,5.805298544,5.5811173,0.224181244,5.36E-07
img006505.jpg,0.61270535,16.23151426,0.390454225,5.703736782,-0.225826994,-0.328027993,5.703736782,0.151126131,0.027490884,0.593138218,0.452838767,0.003017426,0.006614685,0.07598877,5.468280401,5.29736166,0.170918741,9.54E-07
img014218.jpg,0.181910828,11.02349331,0.237080451,4.062985897,-0.189609006,0.171761006,4.062985897,0.176845029,0.003548115,0.042482853,6.97692682,0.000411272,0.001131058,0.04510498,5.783419285,5.604607291,0.178811994,5.36E-07
img005809.jpg,0.97044003,0.831801621,0.10659377,10.53128624,-0.416904002,-0.014051,10.53128624,0.05672881,0.011370143,0.96871376,5.364678595,0.005249023,0.003925323,0.203735352,5.002738066,4.798922019,0.203816048,1.43E-06
img005827.jpg,0.126727492,6.189432475,0.132467369,5.184419155,0.055702001,0.049423002,5.184419155,0.055098802,0.08018472,0.081205845,3.682438008,0.000988007,0.00198555,0.027053833,5.196581944,4.998731227,0.197850717,1.01E-06
img004748.jpg,0.874331236,9.2155337,0.213942003,16.46145439,-0.242228001,0.276766002,16.46145439,0.012247533,0.11483556,0.866670609,6.059788655,0.004673004,0.008773804,0.487548828,5.59078492,5.413267833,0.177517087,6.56E-07
img010647.jpg,0.342604965,5.543833604,0.118812483,15.53071022,0.148407996,0.313677013,15.53071022,0.087187707,0.174272716,0.28178978,0.681846366,0.00125885,0.004383087,0.33984375,4.930194969,4.823800501,0.106394468,5.36E-07
img003614.jpg,0.180034921,13.84673237,0.282193851,4.438419819,0.051449999,0.190588996,4.438419819,0.009976611,0.141943976,0.110294819,6.696625248,0.000496387,0.000446796,0.032470703,6.045825706,5.855749548,0.190076158,5.96E-07
img006577.jpg,0.494049698,5.520905939,0.151729912,8.921169281,0.025593,-0.145115003,8.921169281,0.002116961,0.033718005,0.492893219,3.500213043,0.001004219,0.003787994,0.07208252,4.894768225,4.697653844,0.197114382,1.55E-06
img010537.jpg,0.275261492,13.30332166,0.272018299,6.889184952,0.044156,0.542367995,6.889184952,0.018155023,0.132211745,0.240747452,7.107709574,0.000401258,0.001810074,0.073852539,6.067503321,5.89972855,0.167774771,3.58E-07
img011747.jpg,0.663995385,24.90306096,0.475411683,16.26634216,-0.453417987,0.655587971,16.26634216,0.083691388,0.210134685,0.624282837,4.067685863,0.010917664,0.008583069,0.235961914,5.327305826,5.137687644,0.189618181,1.01E-06
img014824.jpg,0.12864548,5.971797462,0.118008107,9.333015442,-0.072532997,-0.192062005,9.333015442,0.021751747,0.034256354,0.122077942,3.785584109,0.003900528,0.002231598,0.062408447,5.082823471,4.842493299,0.240330172,1.67E-06
img007357.jpg,0.245082557,9.080293393,0.175496876,14.38291645,0.693673015,0.319757998,14.38291645,0.01984489,0.204950869,0.132916451,5.360882718,0.010314941,0.017593384,0.282958984,5.497922866,5.325001584,0.172921283,8.34E-07
img014741.jpg,0.453427911,8.048277423,0.174022749,13.51154327,-0.06645,-0.217491001,13.51154327,0.021318555,0.130332798,0.433769226,4.326035634,0.005756378,0.008491516,0.121398926,5.643324791,5.468361211,0.17496358,4.77E-07
img003560.jpg,1.582197666,4.652830304,0.160181336,19.98446655,0.554747999,-1.299906969,19.98446655,0.395446241,0.485453844,1.453033447,3.818937204,0.049041748,0.038299561,0.501953125,5.348271011,5.119404473,0.228866538,1.25E-06
img010747.jpg,0.443098366,10.57033246,0.22791335,10.185853,0.289880991,0.524558008,10.185853,0.060949087,0.126608789,0.420228004,7.323385177,0.009925842,0.002141953,0.188842773,5.877964332,5.654837901,0.223126431,5.36E-07
img013023.jpg,0.309437096,12.37844489,0.300948299,3.644335032,0.021400999,0.035037,3.644335032,0.028500151,0.032107312,0.306444407,3.202155754,0.000390053,0.000315666,0.027511597,5.01069818,4.854891298,0.155806882,1.01E-06
img006476.jpg,0.303807646,10.50696709,0.21088611,11.03600502,-0.459017992,0.020740001,11.03600502,0.125277758,0.154529065,0.22961998,4.866821838,0.003406525,0.006210327,0.086303711,5.285043883,5.126475607,0.158568276,7.15E-07
img003509.jpg,0.410378993,175.9961481,3.192371674,3.396364927,0.010009,-0.179793999,3.396364927,0.00503845,0.007706001,0.410275698,4.746287355,0.001995087,0.001897812,0.029663086,6.225019708,6.041225986,0.183793722,3.58E-07
img002514.jpg,0.127589002,1.458546663,0.039983302,8.774707794,0.33496201,-0.181336999,8.774707794,0.105713964,0.036802649,0.061229706,5.345818309,0.001016617,0.002649307,0.043457031,5.122098612,4.972631294,0.149467318,8.94E-07
img014958.jpg,0.130494148,14.61602597,0.273887502,6.936264038,-0.339895993,0.073291004,6.936264038,0.097098142,0.001208484,0.087173462,7.846122606,0.000567436,0.001119614,0.034851074,5.639110406,5.426239595,0.212870811,7.15E-07
img007314.jpg,0.260310024,5.663994987,0.138377815,6.58261919,-0.014932,-0.222129002,6.58261919,0.032248177,0.023598537,0.25722456,5.611356854,0.000681877,0.003290176,0.107543945,5.629878961,5.512339879,0.117539082,4.17E-07
img006361.jpg,0.263407558,8.304746757,0.16620457,12.38249493,0.412084013,-0.142711997,12.38249493,0.192896456,0.000964761,0.179369926,5.142013575,0.005683899,0.002599716,0.188964844,5.167392963,5.034045461,0.133347502,7.15E-07
img003238.jpg,0.52537477,6.662507599,0.243407615,4.129330158,0.097866997,-0.136500001,4.129330158,0.047207817,0.015711427,0.523013592,5.078122704,0.000497341,0.000944614,0.043182373,5.454777983,5.318775743,0.13600224,5.36E-07
img000251.jpg,1.488403916,3.093232379,0.134888697,18.39761162,-0.0436,0.039404001,18.39761162,0.26100722,0.102319628,1.461763382,1.935864295,0.016784668,0.009117126,0.463623047,4.911258628,4.776026626,0.135232002,8.34E-07
img006855.jpg,0.498493552,12.44459869,0.239202192,22.63529205,-0.128463,-0.953711987,22.63529205,0.075881213,0.489356518,0.057167053,0.137056083,0.026092529,0.035339355,0.528320313,5.158930215,5.038348299,0.120581916,5.36E-07
img014080.jpg,0.240598395,3.631922782,0.114606157,4.69578886,0.129759997,-0.01767,4.69578886,0.008545667,0.066924728,0.23094511,3.138702229,0.000290394,0.000495434,0.02507019,5.120059854,4.980869245,0.139190609,7.15E-07
img010964.jpg,0.41838038,11.16319715,0.220409051,16.35815811,-0.125497997,0.144235998,16.35815811,0.146280468,0.010202795,0.391841888,1.153503691,0.004493713,0.00390625,0.294189453,4.845924823,4.690567803,0.15535702,1.01E-06
