Image_Name,Loc_Error(m),Ori_Error(deg),ESA_Score,GT_Distance(Z),GT_X,GT_Y,GT_Z,Loc_Error_X,Loc_Error_Y,Loc_Error_Z,Ori_Encoded_Error,Loc_Aleatoric_Unc_X,Loc_Aleatoric_Unc_Y,Loc_Aleatoric_Unc_Z
img004695.jpg,1.292811632,19.35117243,0.415397413,16.58202553,-0.851589978,1.21105504,16.58202553,0.463894665,0.724726915,0.964849472,0.512817326,0.095397949,0.074462891,0.420166016
img003258.jpg,0.46569705,2.764503272,0.108126666,7.769064903,-0.201992005,-0.302210987,7.769064903,0.138027161,0.082606494,0.437033653,3.716716593,0.018310547,0.018310547,0.076538086
img000699.jpg,0.232356682,11.80146296,0.23036989,9.519382477,0.02565,0.313241005,9.519382477,0.022171045,0.021231651,0.230319977,3.169723454,0.018310547,0.018310547,0.103759766
img013753.jpg,0.843070805,8.82332887,0.208225016,15.52318764,0.55607897,0.644994974,15.52318764,0.09626478,0.04787612,0.836187363,7.828532308,0.020996094,0.0440979,0.487304688
img012639.jpg,0.193239987,6.359908021,0.155081969,4.38260603,0.093459003,-0.039942998,4.38260603,0.045088641,0.129124388,0.13651228,2.263191933,0.022354126,0.027175903,0.051971436
img000703.jpg,0.47503233,9.832351008,0.206002392,13.80190468,0.366414011,0.337348998,13.80190468,0.002644479,0.227790892,0.416845322,5.648629623,0.018310547,0.018310547,0.466064453
img003913.jpg,0.22540313,5.544963146,0.123875439,8.31171608,0.272985995,-0.182650998,8.31171608,0.202795565,0.046474978,0.08672142,2.199701909,0.018310547,0.018310547,0.084350586
img009244.jpg,0.287079126,9.262516864,0.200549278,7.378384113,-0.154407993,0.181417003,7.378384113,0.064198032,0.061727062,0.272915363,6.086092567,0.018310547,0.018310547,0.089782715
img014759.jpg,0.233668551,11.897673,0.229508935,10.68466854,0.277808011,-0.265886992,10.68466854,0.089331448,0.000261992,0.215918541,6.574833156,0.018310547,0.018310547,0.155761719
img010611.jpg,0.486037463,6.497072733,0.240469463,3.823282957,-0.060302,0.090676002,3.823282957,0.024658937,0.181618392,0.450154543,0.915991013,0.018310547,0.018310547,0.022262573
img010158.jpg,1.563609719,5.695289633,0.144393243,34.73534393,-0.934882998,-0.611621976,34.73534393,0.090507627,0.818653226,1.329093933,7.221613651,0.432128906,0.711425781,1.033203125
img013233.jpg,0.136809409,8.664561123,0.172729898,6.359701157,0.162845999,0.019177999,6.359701157,0.052372366,0.102063745,0.074544907,0.118694054,0.018310547,0.018310547,0.038635254
img009976.jpg,0.366863608,10.9843845,0.249622587,6.332859993,0.111847997,-0.130140007,6.332859993,0.088959813,0.103040397,0.340672493,5.602559143,0.018310547,0.018310547,0.051574707
img000607.jpg,0.189344078,5.594167829,0.121560777,7.908486843,0.132480994,0.274444014,7.908486843,0.1307026,0.113677412,0.076455593,1.014897168,0.018310547,0.018310547,0.107910156
img012934.jpg,0.548734307,5.383182432,0.205646887,4.908071041,0.169119,0.137061998,4.908071041,0.065725446,0.091895983,0.536977291,6.205353219,0.018310547,0.018310547,0.04309082
img002838.jpg,0.335102022,3.454741699,0.096861593,9.160797119,-0.190292999,0.181096002,9.160797119,0.080795929,0.104548529,0.307952881,0.712165415,0.018310547,0.018310547,0.108337402
img001103.jpg,0.905821919,17.43110551,0.445261538,6.401772022,-0.408048004,-0.322014004,6.401772022,0.099454254,0.214470059,0.874428272,5.42130001,0.049407959,0.048248291,0.1875
img005669.jpg,0.110544883,2.974021459,0.077083522,4.390192986,0.055723999,-0.036632001,4.390192986,0.008546021,0.074085772,0.081599236,2.555576109,0.018310547,0.018310547,0.031402588
img003181.jpg,0.314388722,5.474762889,0.129636154,9.223339081,-0.017245,-0.114797004,9.223339081,0.112271599,0.002024285,0.293651581,3.149408124,0.018310547,0.018310547,0.066467285
img012726.jpg,0.20537886,10.60468233,0.196762195,17.57478523,-0.087797999,-0.737582028,17.57478523,0.169463038,0.114468753,0.018964767,5.346403997,0.024353027,0.02305603,0.48828125
img002451.jpg,0.215861052,8.138579354,0.160021633,11.99810219,-0.371699005,-0.310517013,11.99810219,0.051874787,0.080596268,0.193414688,2.087604845,0.018310547,0.018310547,0.233886719
img013628.jpg,0.294384778,3.10938599,0.087164994,8.943696022,0.151775002,0.266763985,8.943696022,0.138752341,0.089273751,0.243803978,0.500458419,0.018310547,0.018310547,0.055114746
img000015.jpg,0.434494019,9.563193744,0.206878476,10.8628149,0.01349,0.413895994,10.8628149,0.073548593,0.259932131,0.340310097,7.798558023,0.018310547,0.018310547,0.151000977
img010134.jpg,0.24904035,5.925463166,0.125351964,11.34353065,0.104052,-0.488786012,11.34353065,0.137769282,0.152327269,0.140844345,4.5075398,0.018310547,0.018310547,0.224853516
img009101.jpg,0.5644508,5.026519345,0.18297562,5.923024178,-0.123852998,0.150187999,5.923024178,0.01201126,0.02756837,0.563649178,0.437006469,0.018310547,0.018310547,0.041259766
img002759.jpg,0.07026311,5.332326551,0.109617269,4.242927074,-0.033279002,0.139427006,4.242927074,0.031662405,0.06264478,0.003166676,1.208510727,0.018310547,0.018310547,0.040313721
img005992.jpg,0.670794845,5.882757835,0.182627454,8.384283066,0.058262002,-0.297540009,8.384283066,0.009800088,0.249566376,0.622564316,7.723470338,0.018310547,0.018310547,0.124206543
img010597.jpg,0.134689301,3.73960413,0.086933881,6.212319851,-0.200535998,0.122896999,6.212319851,0.113621935,0.059176296,0.041586399,5.680008366,0.018310547,0.018310547,0.066223145
img000532.jpg,0.249274835,11.44120377,0.236318864,6.80254221,-0.169826001,0.043873999,6.80254221,0.101170093,0.155812472,0.16620779,1.600794424,0.018310547,0.018310547,0.031524658
img000951.jpg,1.17987752,9.225645795,0.236736722,15.54992104,-0.476103991,-0.884859979,15.54992104,0.43264696,0.04433924,1.096796036,3.253086553,0.080810547,0.060760498,0.848632813
img011629.jpg,0.144751549,6.115101234,0.125116058,7.869259834,0.218507007,-0.020478001,7.869259834,0.098875806,0.058930151,0.087771416,3.197997449,0.018310547,0.018310547,0.056640625
img008537.jpg,0.147426218,6.756930695,0.133572314,9.418124199,0.272826999,-0.244583994,9.418124199,0.002075344,0.054732412,0.136874199,0.76922679,0.018310547,0.018310547,0.084716797
img010040.jpg,0.075763382,11.07733569,0.212186515,4.016396999,-0.097910002,0.112446003,4.016396999,0.054697111,0.031108685,0.042196751,6.265882783,0.018310547,0.051757813,0.051574707
img005512.jpg,0.229161769,3.300624456,0.081423869,9.617087364,0.116561003,0.275213987,9.617087364,0.095108919,0.072686404,0.195412636,2.125136307,0.018310547,0.018310547,0.120361328
img007776.jpg,0.305288702,6.297297384,0.16128527,5.940028191,-0.122115001,-0.102233998,5.940028191,0.091841564,0.214660525,0.196690559,1.607138176,0.018310547,0.018310547,0.070495605
img011886.jpg,0.120272174,8.556563879,0.167659204,6.560823917,-0.052827001,0.240321994,6.560823917,0.091279149,0.017002225,0.076448917,6.993744026,0.018310547,0.018310547,0.078308105
img004812.jpg,0.365275353,11.0623938,0.247074354,6.761624813,0.149388999,-0.126829997,6.761624813,0.044214517,0.089112386,0.351468563,7.809398387,0.018310547,0.018310547,0.053009033
img003367.jpg,0.563879192,18.98218,0.377097744,12.26381874,-0.508265018,-0.972266018,12.26381874,0.378382206,0.399512112,0.123193741,6.219974093,0.092285156,0.119689941,0.366455078
img008964.jpg,0.239708841,6.799103272,0.138638262,11.99848557,-0.265303999,0.163476005,11.99848557,0.050094038,0.105322823,0.209423065,7.192599007,0.018310547,0.018310547,0.274414063
img009852.jpg,0.175383449,18.70206711,0.348637439,7.885513783,0.193361998,0.233612999,7.885513783,0.156735659,0.016631141,0.076920033,7.068595642,0.018310547,0.018310547,0.062438965
img010846.jpg,1.345782876,9.157964597,0.237884365,17.22869873,-0.694308996,0.116068996,17.22869873,0.20358634,0.009440579,1.33026123,7.14090899,0.021408081,0.021499634,0.367919922
img002193.jpg,0.253431886,5.778275151,0.152031384,4.944975853,0.209147006,-0.148868993,4.944975853,0.123270541,0.088932469,0.202788353,7.608318471,0.018310547,0.018310547,0.039245605
img004779.jpg,0.776412964,6.67155205,0.146567253,25.76459312,-0.599834979,-0.025452999,25.76459312,0.481670916,0.13055554,0.594781876,0.338040923,0.172363281,0.081787109,0.860351563
img009675.jpg,0.150776535,4.871645232,0.097543532,12.04015064,-0.191760004,0.302170992,12.04015064,0.113415778,0.047926664,0.087025642,1.613942005,0.018310547,0.018310547,0.181396484
img003236.jpg,0.281356663,3.666032747,0.082195072,15.45000935,-0.035243999,0.000829,15.45000935,0.05691148,0.149805769,0.231259346,2.621795861,0.018310547,0.018310547,0.386962891
img005001.jpg,0.238479331,5.581977222,0.146924257,4.817060947,0.035774,-0.071702003,4.817060947,0.072028883,0.007521629,0.227217197,2.140184281,0.018310547,0.018310547,0.018310547
img011781.jpg,0.506619334,8.143871896,0.197302449,9.178013802,0.193862006,-0.258435011,9.178013802,0.020493463,0.008166552,0.506138802,6.197776832,0.018310547,0.018310547,0.143554688
img013848.jpg,0.211434603,1.874652139,0.096668683,3.305064917,0.081023999,0.036293,3.305064917,0.175628483,0.006141633,0.117564917,4.885927585,0.037139893,0.027709961,0.065429688
img005852.jpg,0.112131536,5.7112155,0.111625523,9.382839203,0.108575001,-0.239642993,9.382839203,0.000237599,0.047466382,0.101589203,6.023368379,0.018310547,0.018310547,0.073852539
img014246.jpg,0.208884701,14.66309621,0.278081207,9.405152321,-0.581237018,0.208259001,9.405152321,0.013977826,0.201408967,0.053589821,6.610823984,0.018310547,0.018310547,0.161987305
img000614.jpg,0.189637825,4.775722482,0.096409071,14.50197029,-0.118359998,0.788177013,14.50197029,0.108324572,0.062408924,0.142595291,2.813895785,0.027069092,0.019119263,0.452392578
img004895.jpg,0.17543079,12.98639491,0.244899215,9.612550735,-0.020353001,0.252135992,9.612550735,0.064603493,0.07696557,0.143800735,3.979943119,0.018310547,0.018310547,0.169433594
img013375.jpg,0.34739095,11.56409254,0.309635594,3.22062397,0.105175003,-0.023692001,3.22062397,0.181346878,0.065440044,0.288983345,2.98950998,0.062683105,0.085693359,0.075622559
img008127.jpg,0.538289607,7.602963603,0.157980906,21.28166389,-0.422904015,-0.398820013,21.28166389,0.072806358,0.051652044,0.530836105,0.968327765,0.114868164,0.023788452,0.852050781
img002367.jpg,0.119239084,15.35528978,0.300169766,3.704694033,0.068494998,0.097104996,3.704694033,0.03141614,0.08294484,0.079694033,5.010919193,0.02633667,0.031036377,0.058898926
img009865.jpg,0.256910056,2.08009249,0.06649569,8.504039764,-0.000541,-0.302733988,8.504039764,0.169242173,0.027831644,0.191272736,2.828877378,0.018310547,0.018310547,0.138305664
img010481.jpg,0.333914876,7.212824051,0.163923591,8.771578789,-0.344826013,0.098063998,8.771578789,0.089454919,0.083659701,0.310641289,1.882984116,0.018310547,0.018310547,0.086669922
img003121.jpg,0.178055838,6.808656572,0.148484604,6.002978802,-0.154157996,-0.028821001,6.002978802,0.007673621,0.117297165,0.133739948,3.69813549,0.018310547,0.018310547,0.021240234
img007299.jpg,0.432989746,7.297887227,0.187901162,7.134729862,-0.453851014,0.247304007,7.134729862,0.176507264,0.395375311,0.001917362,4.678001258,0.018310547,0.018310547,0.067810059
img013147.jpg,0.236536458,1.913497133,0.074889272,5.699666977,-0.040684,0.101245001,5.699666977,0.003871664,0.107836798,0.210489273,1.747145955,0.018310547,0.018310547,0.018310547
img011750.jpg,0.409166664,4.903681808,0.126262937,10.05115795,0.037487999,-0.389818013,10.05115795,0.1142454,0.166551411,0.355845451,2.10478149,0.018310547,0.018310547,0.292236328
img011182.jpg,0.083034486,7.314824389,0.138800833,7.449467182,0.28461799,-0.227337003,7.449467182,0.0476574,0.060260653,0.031498432,2.244089388,0.018310547,0.018310547,0.078613281
img001100.jpg,0.100267753,5.447809682,0.109841017,6.790819168,0.189648002,0.063107997,6.790819168,0.080150932,0.0473046,0.037305832,1.040035573,0.018310547,0.018310547,0.038482666
img005296.jpg,2.147840023,13.38685146,0.401310444,12.76717377,0.930247009,-0.486072987,12.76717377,0.16901654,0.607676983,2.053138733,7.542559971,0.113098145,0.235229492,0.657226563
img002322.jpg,0.421042472,5.370513711,0.176416382,5.084255219,-0.254038006,-0.129131004,5.084255219,0.072763592,0.295185387,0.291286469,7.437044648,0.018310547,0.018310547,0.029159546
img001545.jpg,0.382511407,7.972590389,0.231514335,4.13532114,0.065509997,-0.211428002,4.13532114,0.043376721,0.043825462,0.37750864,1.443442767,0.029266357,0.030197144,0.090148926
img001725.jpg,0.312921464,4.824977111,0.106195251,14.2253952,0.174070001,0.474474013,14.2253952,0.019040704,0.289049208,0.118354797,3.005960704,0.018310547,0.018310547,0.293945313
img013922.jpg,0.313320279,9.22776913,0.211314637,6.222410202,0.176779002,0.336852998,6.222410202,0.237203807,0.062072784,0.195066452,6.254875079,0.020675659,0.02166748,0.043609619
img004114.jpg,0.107109733,6.873336756,0.129001424,11.84688759,-0.104203999,0.233404994,11.84688759,0.021318257,0.052985072,0.090612411,5.355329774,0.018310547,0.018310547,0.135864258
img007742.jpg,0.231733724,9.450604905,0.228394642,3.651174068,0.049690001,-0.070813,3.651174068,0.051582091,0.225573719,0.012502193,0.872221667,0.031768799,0.022003174,0.058197021
img002941.jpg,0.213797539,5.784099168,0.131950276,6.88386488,-0.417771012,-0.079109997,6.88386488,0.072067887,0.058951527,0.19245863,1.831996754,0.018310547,0.018310547,0.081787109
img000267.jpg,0.392727107,6.860563875,0.164430462,8.772293091,-0.230717003,0.464367002,8.772293091,0.061763465,0.195789248,0.334793091,2.462929076,0.055206299,0.041259766,0.198852539
img005257.jpg,0.509060383,6.033370337,0.129616406,20.9255085,0.61818701,-0.295807987,20.9255085,0.016136229,0.072356075,0.503633499,4.615494355,0.044616699,0.024932861,0.82421875
img007221.jpg,0.130320221,4.249350112,0.085174574,11.8305254,0.279074013,-0.281002998,11.8305254,0.070535362,0.105715752,0.028849602,4.793721311,0.018310547,0.018310547,0.214599609
img010871.jpg,0.309546798,8.261811334,0.179193638,8.844155312,-0.095297001,-0.036171999,8.844155312,0.032510616,0.079916865,0.297280312,3.666460061,0.018310547,0.018310547,0.051574707
img011501.jpg,0.294327915,5.860754381,0.172023766,4.220392227,0.049481001,0.013772,4.220392227,0.062969774,0.007302273,0.287420273,2.076326281,0.018310547,0.018310547,0.034881592
img000894.jpg,0.189027533,8.309461295,0.2077666,3.012712955,0.032621,0.011823,3.012712955,0.010892484,0.071062744,0.17482233,0.926187952,0.098022461,0.04864502,0.141601563
img013068.jpg,1.059427381,14.25758959,0.320545405,14.76007366,-0.390890986,0.539708972,14.76007366,0.175026983,0.023107409,1.044613838,7.780156639,0.020828247,0.04788208,0.568847656
img007898.jpg,0.562623799,5.987642647,0.131683931,20.66781044,-1.152678013,-0.064919002,20.66781044,0.0540452,0.227882862,0.51156044,4.927096123,0.040802002,0.087890625,0.233886719
img000757.jpg,0.138614267,3.992707888,0.093217693,5.888012886,0.157311007,0.068255998,5.888012886,0.02950339,0.070087053,0.115893364,1.22842393,0.018310547,0.018310547,0.058197021
img002532.jpg,0.276974827,7.718498814,0.162243903,10.05555916,0.064144,-0.311462998,10.05555916,0.007778034,0.037537217,0.274309158,7.860285857,0.018310547,0.018310547,0.214111328
img002455.jpg,0.143193439,5.112542162,0.103444648,10.06989956,0.169185996,-0.238544002,10.06989956,0.081790566,0.116436467,0.016037941,5.83437491,0.018310547,0.018310547,0.132202148
img014516.jpg,0.233932927,3.479126968,0.101194069,5.779376984,0.031838998,-0.088306002,5.779376984,0.077005014,0.041943021,0.216876984,0.44411272,0.018310547,0.018310547,0.068603516
img013354.jpg,1.767933607,7.910549219,0.235145286,18.18713379,0.933341026,-0.010421,18.18713379,0.342520714,0.038497172,1.734008789,0.512817326,0.056854248,0.053924561,0.220092773
img005695.jpg,0.167961344,9.703994678,0.18932719,8.412386894,-0.001466,-0.196116999,8.412386894,0.004515445,0.042674616,0.162386894,3.448618221,0.018310547,0.018310547,0.097106934
img002315.jpg,1.411403894,8.144352571,0.210471742,20.59705925,0.755455017,1.377876997,20.59705925,0.621665955,0.334908247,1.22205925,1.498253648,0.20715332,0.141601563,0.584472656
img000440.jpg,0.152818665,10.97546001,0.229366422,4.028547764,-0.273510993,-0.181786001,4.028547764,0.037304938,0.115745962,0.092545986,0.689834859,0.018310547,0.018310547,0.0546875
img002134.jpg,0.415427536,9.822224399,0.212744474,10.05400753,0.160729006,0.001067,10.05400753,3.76E-05,0.041169327,0.41338253,5.444934599,0.018310547,0.018310547,0.220581055
img001184.jpg,0.190411687,4.791597549,0.096538457,14.74953938,-0.056777999,-0.095527001,14.74953938,0.090347335,0.061835594,0.155789375,0.301315716,0.018310547,0.018310547,0.243652344
img009169.jpg,0.129443437,0.812764657,0.035003111,6.215930939,0.006215,-0.158461004,6.215930939,0.052256681,0.005995184,0.118274689,5.677112792,0.018310547,0.018310547,0.025238037
img014412.jpg,0.145858467,5.823628461,0.115671141,10.39388561,-0.038231999,0.227421001,10.39388561,0.075951725,0.053096578,0.112635612,6.410802748,0.018310547,0.018310547,0.209594727
img007726.jpg,0.278705716,12.13293545,0.276644178,4.289255142,-0.138266996,-0.183688998,4.289255142,0.162009671,0.059108853,0.218942642,4.089567228,0.018310547,0.022262573,0.056427002
img001796.jpg,0.179608002,14.67604284,0.278172318,8.145500183,-0.33713299,0.156417996,8.145500183,0.045629084,0.157516629,0.073249817,6.708893121,0.018310547,0.018310547,0.07019043
img005506.jpg,0.455329388,6.226014115,0.153260451,10.2043848,0.010746,-0.341201991,10.2043848,0.004817965,0.028915197,0.454384804,0.172458461,0.018310547,0.018310547,0.157958984
img010898.jpg,0.378170192,7.18104745,0.153719386,13.29515743,-0.414914012,-0.740055978,13.29515743,0.120242238,0.025212228,0.357657433,2.506090748,0.027389526,0.059936523,0.359375
img001298.jpg,0.303136438,14.83841351,0.274353925,19.7140007,0.256698996,0.181562006,19.7140007,0.06190452,0.079145014,0.285999298,5.735021271,0.018310547,0.020278931,0.735839844
img002196.jpg,0.893827021,5.171317221,0.164515056,12.03186321,0.109635003,0.322724015,12.03186321,0.039290778,0.072539657,0.890011787,2.997093838,0.018310547,0.018310547,0.372314453
img000382.jpg,0.609006286,16.08005652,0.322447803,14.56324577,0.279220998,-0.355886996,14.56324577,0.021408498,0.000906527,0.608629227,4.344815239,0.022888184,0.022003174,0.432617188
img011773.jpg,0.426520914,3.047854737,0.088446215,12.08920288,-0.058998,-0.495613992,12.08920288,0.371253848,0.209952414,0.003265381,3.083854743,0.018310547,0.018310547,0.161621094
img002417.jpg,0.08571668,10.33314133,0.186778097,13.32800865,-0.011598,-0.175612003,13.32800865,0.039246924,0.029099911,0.070428848,6.295307238,0.018310547,0.018310547,0.279785156
img006505.jpg,0.534389377,13.26895984,0.3250506,5.703736782,-0.225826994,-0.328027993,5.703736782,0.31665349,0.422460288,0.082643032,0.452838767,0.018310547,0.021087646,0.118530273
img014218.jpg,0.129923344,10.81936969,0.220747724,4.062985897,-0.189609006,0.171761006,4.062985897,0.009555295,0.047355205,0.120607853,6.97692682,0.030548096,0.026229858,0.078613281
img005809.jpg,0.30341202,3.854642871,0.096064175,10.53128624,-0.416904002,-0.014051,10.53128624,0.00204131,0.171862081,0.25003624,5.364678595,0.018310547,0.018310547,0.115783691
img005827.jpg,0.139633432,6.355597318,0.137856606,5.184419155,0.055702001,0.049423002,5.184419155,0.108558446,0.066146635,0.057768345,3.682438008,0.018310547,0.018310547,0.028930664
img004748.jpg,0.705306828,9.971011532,0.21686225,16.46145439,-0.242228001,0.276766002,16.46145439,0.272420436,0.058683217,0.647920609,6.059788655,0.041595459,0.047515869,0.325195313
img010647.jpg,0.340841621,7.015434999,0.144383263,15.53071022,0.148407996,0.313677013,15.53071022,0.077788293,0.208269298,0.25835228,0.681846366,0.033050537,0.019577026,0.456054688
img003614.jpg,0.17878598,14.81077686,0.298738487,4.438419819,0.051449999,0.190588996,4.438419819,0.073605761,0.132605597,0.094669819,6.696625248,0.018310547,0.018310547,0.038330078
img006577.jpg,0.490743369,4.441578956,0.132521536,8.921169281,0.025593,-0.145115003,8.921169281,0.073161885,0.013156995,0.485080719,3.500213043,0.018310547,0.018310547,0.133789063
img010537.jpg,0.401902944,13.04425003,0.285822213,6.889184952,0.044156,0.542367995,6.889184952,0.087435797,0.151498854,0.361841202,7.107709574,0.018310547,0.018310547,0.053009033
img011747.jpg,0.288430244,24.26012671,0.441129556,16.26634216,-0.453417987,0.655587971,16.26634216,0.072949201,0.087716877,0.264907837,4.067685863,0.089599609,0.046234131,0.504882813
img014824.jpg,0.183629081,8.955006379,0.175964801,9.333015442,-0.072532997,-0.192062005,9.333015442,0.02700077,0.04936181,0.174797058,3.785584109,0.018310547,0.018310547,0.106628418
img007357.jpg,0.676881433,11.86110673,0.254010629,14.38291645,0.693673015,0.319757998,14.38291645,0.05828011,0.288630068,0.609478951,5.360882718,0.018310547,0.018310547,0.350341797
img014741.jpg,0.173338085,7.231259586,0.139036361,13.51154327,-0.06645,-0.217491001,13.51154327,0.152448535,0.074546665,0.035331726,4.326035634,0.018890381,0.018310547,0.304931641
img003560.jpg,1.323725104,6.603712904,0.181329213,19.98446655,0.554747999,-1.299906969,19.98446655,0.826720655,0.074116468,1.031158447,3.818937204,0.337158203,0.075927734,0.724609375
img010747.jpg,0.22705707,10.41736866,0.204070311,10.185853,0.289880991,0.524558008,10.185853,0.016931772,0.165427148,0.154603004,7.323385177,0.018310547,0.03213501,0.209594727
img013023.jpg,0.165265486,8.527031849,0.194170501,3.644335032,0.021400999,0.035037,3.644335032,0.008644652,0.053713758,0.156053782,3.202155754,0.023696899,0.018310547,0.070739746
img006476.jpg,0.301877618,8.193449678,0.170332881,11.03600502,-0.459017992,0.020740001,11.03600502,0.241854906,0.064319104,0.16881752,4.866821838,0.018310547,0.018310547,0.204345703
img003509.jpg,0.115369692,33.00855573,0.610028915,3.396364927,0.010009,-0.179793999,3.396364927,0.037812047,0.104385689,0.031369448,4.746287355,0.018310547,0.030441284,0.0440979
img002514.jpg,0.580152869,2.545448433,0.110480741,8.774707794,0.33496201,-0.181336999,8.774707794,0.042725682,0.044615149,0.576854706,5.345818309,0.018310547,0.018310547,0.170410156
img014958.jpg,0.505771637,11.50972765,0.273708209,6.936264038,-0.339895993,0.073291004,6.936264038,0.020560056,0.064379871,0.501235962,7.846122606,0.018310547,0.018310547,0.082397461
img007314.jpg,0.421252787,4.683688245,0.145703919,6.58261919,-0.014932,-0.222129002,6.58261919,0.09810511,0.009116307,0.40956831,5.611356854,0.018310547,0.018310547,0.094482422
img006361.jpg,0.676968455,8.866731307,0.209391192,12.38249493,0.412084013,-0.142711997,12.38249493,0.445337862,0.042003989,0.508130074,5.142013575,0.034210205,0.018310547,0.288085938
img003238.jpg,0.561709404,6.713210655,0.253084429,4.129330158,0.097866997,-0.136500001,4.129330158,0.192105278,0.095606446,0.519107342,5.078122704,0.018310547,0.018310547,0.036010742
img000251.jpg,1.463573456,4.954351566,0.166021705,18.39761162,-0.0436,0.039404001,18.39761162,0.211080462,0.078588575,1.446138382,1.935864295,0.061248779,0.056854248,0.478027344
img006855.jpg,0.653209031,12.46166477,0.246329026,22.63529205,-0.128463,-0.953711987,22.63529205,0.051802844,0.01747942,0.650917053,0.137056083,0.059234619,0.094848633,1.205078125
img014080.jpg,0.167468354,7.227576406,0.161794666,4.69578886,0.129759997,-0.01767,4.69578886,0.022032946,0.093475662,0.13719511,3.138702229,0.018310547,0.018310547,0.039093018
img010964.jpg,0.26451534,11.85535486,0.223084111,16.35815811,-0.125497997,0.144235998,16.35815811,0.198232472,0.137746423,0.108158112,1.153503691,0.018310547,0.018310547,0.397705078
img010941.jpg,0.491282523,11.47206598,0.229798922,16.59210205,-0.343679011,0.741087973,16.59210205,0.041921198,0.135376871,0.470397949,2.021312949,0.018310547,0.01965332,0.416015625
img002476.jpg,0.152214855,8.462105778,0.166601714,8.046585083,-0.135288998,-0.163937002,8.046585083,0.008580014,0.144656748,0.046585083,7.863473848,0.018310547,0.018310547,0.090515137
img013613.jpg,0.67260468,4.688700323,0.144158538,10.78425598,-0.202029005,-0.350542992,10.78425598,0.041745409,0.057171851,0.668869019,0.975575236,0.018310547,0.018310547,0.250976563
img011608.jpg,0.233068153,7.14836286,0.153135136,8.214526176,-0.00855,-0.003161,8.214526176,0.009160352,0.143689588,0.183276176,0.479696618,0.018310547,0.018310547,0.057739258
img000034.jpg,0.739789963,2.193287721,0.08670168,15.27736473,0.148289993,0.023221999,15.27736473,0.031641647,0.035493821,0.738260269,0.362616451,0.018676758,0.018310547,0.329101563
img002872.jpg,0.60638386,6.584473542,0.159568429,13.57940865,0.090085,-0.222442001,13.57940865,0.100949258,0.206268936,0.561216354,7.845124545,0.018310547,0.018310547,0.22265625
img000876.jpg,1.433678985,9.769827457,0.237177797,21.47924805,-0.34524101,1.028849959,21.47924805,0.293971479,0.076618791,1.401123047,7.510820936,0.069152832,0.088928223,0.94140625
img013284.jpg,0.626459301,11.81686674,0.272808142,9.39232254,-0.484474003,0.348237008,9.39232254,0.184181035,0.415253609,0.43138504,1.408311476,0.018310547,0.018310547,0.113952637
img003234.jpg,0.220760256,10.69462141,0.20259276,13.84944439,-0.054563001,0.289451003,13.84944439,0.15978761,0.111594558,0.103680611,7.680452099,0.018310547,0.018310547,0.155761719
img009098.jpg,0.817832351,9.634298574,0.212175705,18.54800797,0.549205005,0.866225004,18.54800797,0.211802661,0.7745502,0.155117035,6.695689512,0.03817749,0.022094727,0.400146484
img004348.jpg,0.176082686,4.291149589,0.096061621,8.316682816,0.087164998,0.164322004,8.316682816,0.096794963,0.093490496,0.113557816,6.200303575,0.018310547,0.018310547,0.117553711
img014945.jpg,0.385112345,5.641000302,0.131997757,11.47575474,0.209784999,-0.272426993,11.47575474,0.138359532,0.024448007,0.358567238,4.929955411,0.018310547,0.018310547,0.158203125
img006192.jpg,0.143130854,12.5565822,0.255938888,3.888583899,0.136847004,0.001888,3.888583899,0.069464192,0.112605773,0.054599524,0.364768494,0.018310547,0.018310547,0.025726318
img007010.jpg,0.559387684,15.20119901,0.287847409,24.82123756,0.105875,0.029793,24.82123756,0.397054672,0.089485385,0.383737564,6.463720493,0.113952637,0.082275391,0.693847656
img008486.jpg,0.321083844,10.65401423,0.202932175,18.89832306,0.480284989,-0.040272001,18.89832306,0.17999202,0.064586401,0.257926941,7.007281034,0.063903809,0.040161133,0.665039063
img002740.jpg,0.404927075,12.59630488,0.352056086,3.062587976,0.03193,0.011966,3.062587976,0.037466973,0.137570128,0.378994226,1.088572178,0.099975586,0.106628418,0.24597168
img005708.jpg,0.419158995,4.637999402,0.107017267,16.06290627,-0.196275994,0.689273,16.06290627,0.030870721,0.301577687,0.289468765,0.068528042,0.018310547,0.018310547,0.245117188
img010549.jpg,0.206571639,8.3657412,0.186827913,5.055697918,-0.198028997,-0.110200003,5.055697918,0.078826472,0.040986136,0.186489582,1.749384549,0.018310547,0.018310547,0.032409668
img003088.jpg,0.198145062,4.869394685,0.112222163,7.27003479,0.036054,0.275216013,7.27003479,0.07924141,0.067818552,0.16847229,2.217069373,0.018310547,0.018310547,0.043762207
img013904.jpg,0.99992311,13.75674463,0.300193537,16.63501167,-0.246769994,0.301829994,16.63501167,0.153630346,0.163890541,0.974363327,0.874014485,0.037719727,0.030670166,0.456054688
img014051.jpg,0.242545798,3.488564155,0.098862424,6.382397175,-0.223662004,-0.086704001,6.382397175,0.20645009,0.076205954,0.101977825,0.039564681,0.018310547,0.018310547,0.051757813
img006441.jpg,0.272971839,14.37609167,0.265683925,18.47561073,-0.104116999,-0.178023994,18.47561073,0.065298639,0.159225166,0.211889267,2.684051968,0.020675659,0.018310547,0.530273438
